154,Alessandro Del Piero,90,CF,Icon,Italy,FUT 22 ICONS,Icons,362K,4,5,85,90,85,92,42,69,Unique,74kg,"174cm|5'9""",M\M,541,463,2235,
155,Alessandro Nesta,90,CB,Icon,Italy,FUT 22 ICONS,Icons,120K,2,3,71,41,62,66,91,85,Unique,78kg,"187cm|6'2""",M\H,57,416,1902,
156,Anderson Luís de Souza,90,CM,Icon,Portugal,FUT 22 ICONS,Icons,175K,4,3,83,79,91,90,51,70,Short & Lean-,73kg,"174cm|5'9""",H\M,42,464,2234,
157,Andrea Pirlo,90,CM,Icon,Italy,FUT 22 ICONS,Icons,196K,5,4,75,79,93,90,68,65,Lean,66kg,"177cm|5'10""",M\M,395,470,2311,
158,Carles Puyol Saforcada,90,CB,Icon,Spain,FUT 22 ICONS,Icons,169K,2,3,72,45,66,58,93,91,Stocky,80kg,"178cm|5'10""",M\H,531,425,2010,
159,Carlos Alberto Torres,90,RB,Icon,Brazil,FUT 22 ICONS,Icons,408K,3,4,90,63,80,83,87,84,Average,75kg,"180cm|5'11""",H\M,233,487,2266,
160,Christian Vieri,90,ST,Icon,Italy,FUT 22 ICONS,Icons,93.5K,3,4,83,91,74,83,40,84,Stocky,80kg,"185cm|6'1""",M\M,9,455,2164,
161,Claude Makélélé,90,CDM,Icon,France,FUT 22 ICONS,Icons,684K,3,3,80,50,79,80,88,88,Average,70kg,"174cm|5'9""",L\H,182,465,2142,
162,Davor Šuker,90,ST,Icon,Croatia,FUT 22 ICONS,Icons,210K,4,4,85,91,82,91,45,77,Lean,78kg,"183cm|6'0""",H\M,191,471,2305,
163,Dennis Bergkamp,90,CAM,Icon,Netherlands,FUT 22 ICONS,Icons,159K,4,4,85,89,83,88,35,73,Average,78kg,"183cm|6'0""",H\M,303,453,2186,
164,Emilio Butragueño,90,ST,Icon,Spain,FUT 22 ICONS,Icons,730K,3,5,92,88,81,91,42,70,Lean,68kg,"168cm|5'6""",M\L,874,464,2244,
165,Emmanuel Petit,90,CDM,Icon,France,FUT 22 ICONS,Icons,540K,3,3,77,79,82,78,87,89,High & Average,79kg,"185cm|6'1""",H\H,89,492,2356,
166,Éric Cantona,90,CF,Icon,France,FUT 22 ICONS,Icons,809K,5,4,85,90,89,91,54,90,High & Average,89kg,"188cm|6'2""",H\M,848,499,2440,
167,Filippo Inzaghi,90,ST,Icon,Italy,FUT 22 ICONS,Icons,88K,3,3,79,91,69,83,36,65,Lean,74kg,"181cm|5'11""",M\L,-106,423,2106,
168,Frank Lampard,90,CM,Icon,England,FUT 22 ICONS,Icons,190K,3,4,74,90,88,84,73,81,Average,89kg,"184cm|6'0""",H\M,72,490,2361,
169,Frank Rijkaard,90,CDM,Icon,Netherlands,FUT 22 ICONS,Icons,366K,3,4,77,76,83,80,90,87,High & Average+,85kg,"187cm|6'2""",M\M,89,493,2318,
170,George Best,90,RW,Icon,Northern Ireland,FUT 22 ICONS,Icons,780K,4,4,90,90,83,93,57,70,Lean,68kg,"175cm|5'9""",M\L,3177,483,2347,
171,Gianfranco Zola,90,CF,Icon,Italy,FUT 22 ICONS,Icons,379K,4,4,86,91,88,91,43,63,Short & Lean-,67kg,"168cm|5'6""",H\M,930,462,2228,
172,Henrik Larsson,90,ST,Icon,Sweden,FUT 22 ICONS,Icons,255K,3,4,90,89,76,85,48,73,Lean,75kg,"178cm|5'10""",H\H,183,461,2274,
173,Hernán Crespo,90,ST,Icon,Argentina,FUT 22 ICONS,Icons,317K,4,4,89,90,72,89,38,73,Average,78kg,"184cm|6'0""",M\L,127,451,2179,
174,Hristo Stoichkov,90,LW,Icon,Bulgaria,FUT 22 ICONS,Icons,377K,4,3,90,90,87,90,48,84,Average,73kg,"178cm|5'10""",M\M,576,489,2359,
175,Jari Litmanen,90,CAM,Icon,Finland,FUT 22 ICONS,Icons,95K,3,4,82,89,84,84,36,64,Average,76kg,"181cm|5'11""",M\M,56,439,2142,
176,Jay-Jay Okocha,90,CAM,Icon,Nigeria,FUT 22 ICONS,Icons,375K,5,4,87,83,84,94,40,60,Average,70kg,"173cm|5'8""",M\L,386,448,2182,
177,Pep Guardiola,90,CDM,Icon,Spain,FUT 22 ICONS,Icons,319K,3,3,78,65,88,81,88,83,Unique,73kg,"180cm|5'11""",M\H,98,483,2322,
178,Juan Sebastián Verón,90,CM,Icon,Argentina,FUT 22 ICONS,Icons,228K,3,4,76,85,90,85,77,85,High & Average,80kg,"186cm|6'1""",M\M,97,498,2409,
179,Kenny Dalglish,90,CF,Icon,Scotland,FUT 22 ICONS,Icons,640K,4,5,87,90,79,89,42,71,Average,73kg,"173cm|5'8""",H\M,806,458,2251,
180,Luís Figo,90,RW,Icon,Portugal,FUT 22 ICONS,Icons,370K,4,4,90,86,88,91,40,78,Average,75kg,"180cm|5'11""",M\M,388,473,2245,
181,Luis Hernández,90,ST,Icon,Mexico,FUT 22 ICONS,Icons,340K,4,3,92,88,74,89,48,70,Average,69kg,"175cm|5'9""",H\M,127,461,2248,
182,Garrincha,90,RW,Icon,Brazil,FUT 22 ICONS,Icons,892K,5,4,90,83,88,93,41,67,Short & Lean-,70kg,"169cm|5'7""",M\L,507,462,2225,
183,Marc Overmars,90,LM,Icon,Netherlands,FUT 22 ICONS,Icons,277K,3,5,95,82,81,89,47,67,Average,72kg,"173cm|5'8""",H\M,22,461,2186,
184,Michael Essien,90,CDM,Icon,Ghana,FUT 22 ICONS,Icons,1.07M,3,4,85,76,81,82,90,90,Average,80kg,"177cm|5'10""",H\H,228,504,2377,
185,Nemanja Vidić,90,CB,Icon,Serbia,FUT 22 ICONS,Icons,320K,2,3,78,50,62,64,93,91,High & Average,84kg,"190cm|6'3""",M\H,822,438,2068,
186,Peter Schmeichel,90,GK,Icon,Denmark,FUT 22 ICONS,Icons,181K,1,3,89,84,85,93,50,86,High & Average,92kg,"193cm|6'4""",M\M,170,487,1242,
187,Rio Ferdinand,90,CB,Icon,England,FUT 22 ICONS,Icons,685K,3,3,83,49,67,65,91,86,Unique,87kg,"189cm|6'2""",M\M,197,441,2052,
188,Rivaldo,90,CF,Icon,Brazil,FUT 22 ICONS,Icons,293K,4,2,85,90,87,90,43,77,High & Average+,76kg,"186cm|6'1""",M\L,310,472,2290,
189,Ronaldo,90,ST,Icon,Brazil,FUT 22 ICONS,Icons,1.65M,4,4,94,90,77,91,42,72,Base R9,75kg,"183cm|6'0""",M\M,870,466,2200,
190,Roy Keane,90,CM,Icon,Republic of Ireland,FUT 22 ICONS,Icons,185K,2,3,72,71,85,81,87,89,Average,76kg,"180cm|5'11""",M\H,83,485,2327,
191,Rui Manuel César Costa,90,CAM,Icon,Portugal,FUT 22 ICONS,Icons,199K,4,4,86,81,88,88,44,79,Average,74kg,"180cm|5'11""",M\M,75,466,2257,
192,Ruud Gullit,90,CM,Icon,Netherlands,FUT 22 ICONS,Icons,3.15M,4,5,88,88,88,87,80,87,Unique,88kg,"191cm|6'3""",H\M,976,518,2488,
193,Ruud van Nistelrooy,90,ST,Icon,Netherlands,FUT 22 ICONS,Icons,86K,3,3,82,88,72,82,38,80,High & Average,80kg,"188cm|6'2""",H\L,6,442,2127,
194,Samuel Eto'o,90,ST,Icon,Cameroon,FUT 22 ICONS,Icons,1.1M,4,4,91,91,82,88,53,81,Lean,75kg,"179cm|5'10""",H\M,897,486,2351,
195,Thierry Henry,90,LW,Icon,France,FUT 22 ICONS,Icons,569K,4,4,90,88,85,87,51,77,High & Average,83kg,"188cm|6'2""",M\M,506,478,2278,
196,Xavier Hernández,90,CM,Icon,Spain,FUT 22 ICONS,Icons,220K,4,3,77,74,93,92,66,68,Short & Lean-,67kg,"170cm|5'7""",M\M,400,470,2288,
197,Romelu Lukaku,90,ST,OTW,Belgium,Chelsea,Premier League,209K,3,4,87,90,77,81,41,85,Unique,94kg,"191cm|6'3""",M\M,872,461,2175,
198,Marcos Cafú,90,RB,Icon,Brazil,FUT 22 ICONS,Icons,512K,4,3,90,57,85,87,88,84,No Data,No Data,"176cm|5'9""",H\M,346,491,2317,
199,Manuel Neuer,90,GK,Rare,Germany,FC Bayern,Bundesliga,49.5K,1,4,88,88,91,88,56,89,Unique,93kg,"193cm|6'4""",M\M,1120,500,1160,
200,ter Stegen,90,GK,Rare,Germany,FC Barcelona,LaLiga Santander,48K,1,4,88,85,88,90,43,88,Unique,85kg,"187cm|6'2""",M\M,201,482,1075,
201,Harry Kane,90,ST,Rare,England,Spurs,Premier League,47K,3,5,70,91,83,83,47,83,Unique,89kg,"188cm|6'2""",H\H,544,457,2242,
202,N'Golo Kanté,90,CDM,Rare,France,Chelsea,Premier League,137K,2,3,78,66,75,82,87,83,Unique,70kg,"168cm|5'6""",M\H,9325,471,2209,
203,Joshua Kimmich,90,CDM,IF,Germany,FC Bayern,Bundesliga,68K,3,4,72,75,87,85,84,80,Lean,75kg,"177cm|5'10""",H\M,953,483,2344,
204,Mohamed Salah,90,RW,IF,Egypt,Liverpool,Premier League,308K,4,3,91,89,82,91,46,77,Salah,71kg,"175cm|5'9""",H\M,1582,476,2278,
205,Karim Benzema,90,CF,IF,France,Real Madrid,LaLiga Santander,70K,4,4,77,87,83,88,40,79,Average,81kg,"185cm|6'1""",M\M,1219,454,2204,
206,Heung Min Son,90,LM,IF,Korea Republic,Spurs,Premier League,169K,4,5,89,88,84,87,44,71,Unique,78kg,"183cm|6'0""",H\H,1926,463,2217,
207,Sadio Mané,90,CAM,IF,Senegal,Liverpool,Premier League,280K,4,4,92,84,82,90,45,79,Unique,69kg,"175cm|5'9""",H\M,2665,472,2259,
208,Marquinhos,90,CB,Champions League,Brazil,Paris SG,Ligue 1,680K,3,3,84,56,79,79,92,84,Average,75kg,"183cm|6'0""",M\H,2172,474,2219,
209,Leroy Sané,90,RM,Champions League,Germany,FC Bayern,Bundesliga,289K,4,2,95,87,86,91,44,81,Unique,80kg,"183cm|6'0""",M\L,2035,484,2313,
210,Heung Min Son,90,LM,Conference League,Korea Republic,Spurs,Premier League,330K,4,5,90,88,83,87,44,71,Unique,78kg,"183cm|6'0""",H\H,1642,463,2213,
211,Andrew Robertson,90,LB,Champions League,Scotland,Liverpool,Premier League,256K,3,2,89,66,87,85,86,83,Unique,64kg,"178cm|5'10""",H\H,1535,496,2325,
212,Bernardo Silva,90,CAM,Champions League SBC,Portugal,Manchester City,Premier League,140.05K,4,3,83,84,88,94,58,73,Lean,64kg,"173cm|5'8""",H\H,10005,480,2305,
213,Timo Werner,90,ST,Champions League,Germany,Chelsea,Premier League,845K,3,4,96,87,81,88,41,80,Unique,76kg,"180cm|5'11""",H\M,2516,473,2263,
214,Casemiro,90,CDM,Rulebreakers,Brazil,Real Madrid,LaLiga Santander,61K,2,3,70,86,78,76,87,86,Unique,84kg,"185cm|6'1""",H\H,-1750,483,2360,
215,Erling Haaland,90,ST,Rulebreakers,Norway,Dortmund,Bundesliga,290K,3,3,91,87,90,84,46,91,Unique,94kg,"194cm|6'4""",H\H,1618,489,2325,
216,Luis Suárez,90,ST,Rulebreakers,Uruguay,Atlético de Madrid,LaLiga Santander,276K,3,4,90,87,86,87,49,86,Unique,83kg,"182cm|6'0""",H\M,2851,485,2341,
217,Ángel Di María,90,RW,NUMBERSUP,Argentina,Paris SG,Ligue 1,377K,5,2,95,84,89,90,51,73,Unique,69kg,"180cm|5'11""",H\M,2387,482,2322,
218,Virgil van Dijk,90,CB,IF,Netherlands,Liverpool,Premier League,319K,2,3,80,61,72,73,92,86,Unique,92kg,"193cm|6'4""",M\M,1708,464,2171,
219,Gianluigi Donnarumma,90,GK,TOTGS,Italy,Paris SG,Ligue 1,78K,1,3,92,85,81,91,53,87,Unique,90kg,"196cm|6'5""",M\M,177,489,1019,
220,Niklas Süle,90,CB,ShowDown SBC,Germany,FC Bayern,Bundesliga,155.3K,2,3,85,48,67,68,89,88,High & Stocky,99kg,"195cm|6'5""",M\M,5960,445,1981,
221,Bruno Fernandes,90,CAM,TOTGS,Portugal,Manchester Utd,Premier League,389K,4,3,78,88,91,86,73,80,Unique,69kg,"179cm|5'10""",H\H,832,496,2435,
222,Thibaut Courtois,90,GK,IF,Belgium,Real Madrid,LaLiga Santander,77.5K,1,3,86,90,75,89,47,88,Courtois,96kg,"199cm|6'6""",M\M,656,475,974,
223,Paul Pogba,90,CM,Winter Wildcards,France,Manchester Utd,Premier League,1.03M,5,4,82,84,89,90,80,86,Unique,84kg,"191cm|6'3""",H\M,1801,511,2477,
224,Luka Modric,90,CM,Winter Wildcards,Croatia,Real Madrid,LaLiga Santander,780K,4,4,85,80,92,91,84,72,Lean,66kg,"172cm|5'8""",M\M,3063,504,2463,
225,Raheem Sterling,90,RW,Winter Wildcards,England,Manchester City,Premier League,450K,4,4,94,85,82,90,47,70,Unique,69kg,"170cm|5'7""",H\M,972,468,2219,
226,João Cancelo,90,RB,Headliners,Portugal,Manchester City,Premier League,259K,4,4,89,77,88,89,86,79,Unique,74kg,"182cm|6'0""",H\M,1567,508,2415,
227,Ilkay Gündogan,90,CM,Player Moments SBC,Germany,Manchester City,Premier League,587.1K,4,4,80,85,90,91,78,82,Average,80kg,"180cm|5'11""",H\M,-12560,506,2449,
228,Antonio Rüdiger,90,CB,TOTY Honourable Ment,Germany,Chelsea,Premier League,675K,2,3,85,47,78,77,92,92,High & Average+,85kg,"190cm|6'3""",M\H,2873,471,2197,
229,Leon Goretzka,90,CM,TOTY Honourable Ment,Germany,FC Bayern,Bundesliga,432K,3,4,85,85,86,88,85,90,Unique,82kg,"189cm|6'2""",H\M,1620,519,2475,
230,Simon Kjær,90,CB,Player Moments SBC,Denmark,Milan,Serie A TIM,237.75K,2,3,80,58,70,72,91,88,High & Average,86kg,"190cm|6'3""",L\H,7064,459,2154,
231,Aurélien Tchouaméni,90,CM,FUT Future Stars,France,AS Monaco,Ligue 1,1.05M,4,3,84,82,86,88,88,93,High & Average,81kg,"187cm|6'2""",H\H,2040,521,2461,
232,Brahim Díaz,90,LW,FUT Future Stars,Spain,Milan,Serie A TIM,0,4,5,93,86,85,92,35,67,Average,59kg,"171cm|5'7""",H\M,678,458,2172,
233,Brahim Díaz,90,CAM,FUT Future Stars,Spain,Milan,Serie A TIM,0,4,5,89,89,90,89,40,65,Average,59kg,"171cm|5'7""",H\M,2984,462,2220,
234,Alan Shearer,89,ST,Icon,England,FUT 22 ICONS,Icons,77.5K,2,3,84,90,75,78,48,84,Average,76kg,"182cm|6'0""",H\M,-41,459,2237,
235,Ashley Cole,89,LB,Icon,England,FUT 22 ICONS,Icons,361K,3,2,89,67,83,83,88,80,Average,66kg,"176cm|5'9""",H\M,58,490,2353,
236,Bastian Schweinsteiger,89,CM,Icon,Germany,FUT 22 ICONS,Icons,140K,3,3,68,83,87,83,85,87,Average,79kg,"183cm|6'0""",H\H,207,493,2427,
237,Bobby Moore,89,CB,Icon,England,FUT 22 ICONS,Icons,81K,2,3,66,60,81,75,91,83,Average,73kg,"178cm|5'10""",M\M,-130,456,2264,
238,David Beckham,89,RM,Icon,England,FUT 22 ICONS,Icons,160K,3,3,80,85,92,86,68,80,Average,71kg,"182cm|6'0""",H\H,696,491,2405,
239,David Trezeguet,89,ST,Icon,France,FUT 22 ICONS,Icons,82K,4,4,82,90,68,80,43,76,High & Average+,75kg,"187cm|6'2""",M\L,16,439,2068,
240,Didier Drogba,89,ST,Icon,Côte d'Ivoire,FUT 22 ICONS,Icons,185K,4,4,85,90,75,80,46,88,High & Average,91kg,"189cm|6'2""",H\H,289,464,2226,
241,Edwin van der Sar,89,GK,Icon,Netherlands,FUT 22 ICONS,Icons,370K,1,3,87,86,83,90,47,89,High & Average+,83kg,"197cm|6'6""",M\M,296,482,971,
242,Eusébio,89,CF,Icon,Portugal,FUT 22 ICONS,Icons,3.09M,4,5,95,91,82,90,43,78,Average,76kg,"175cm|5'9""",H\M,1231,479,2325,
243,Fabio Cannavaro,89,CB,Icon,Italy,FUT 22 ICONS,Icons,192K,2,3,76,44,62,67,92,82,Average,75kg,"176cm|5'9""",L\H,212,423,2012,
244,Ferenc Puskás,89,CF,Icon,Hungary,FUT 22 ICONS,Icons,1.03M,4,3,90,93,85,90,42,73,Stocky,72kg,"172cm|5'8""",H\L,981,473,2295,
245,Fernando Hierro Ruiz,89,CB,Icon,Spain,FUT 22 ICONS,Icons,99K,2,3,71,66,75,70,90,84,Average,85kg,"187cm|6'2""",M\M,39,456,2244,
246,Gary Lineker,89,ST,Icon,England,FUT 22 ICONS,Icons,102K,3,4,89,90,70,84,38,74,Average,73kg,"177cm|5'10""",H\L,195,445,2129,
247,Gennaro Gattuso,89,CDM,Icon,Italy,FUT 22 ICONS,Icons,199K,2,3,73,65,72,73,91,89,Stocky,77kg,"177cm|5'10""",M\H,41,463,2167,
248,Gheorghe Hagi,89,CAM,Icon,Romania,FUT 22 ICONS,Icons,177K,4,4,85,87,89,89,40,65,Average,68kg,"172cm|5'8""",M\L,521,455,2233,
249,Gianluca Zambrotta,89,RB,Icon,Italy,FUT 22 ICONS,Icons,429K,4,5,90,72,84,85,88,86,Average,76kg,"181cm|5'11""",H\M,369,505,2396,
250,Hugo Sánchez,89,ST,Icon,Mexico,FUT 22 ICONS,Icons,193K,3,3,90,88,78,89,41,70,Average,73kg,"176cm|5'9""",H\M,262,456,2210,
251,Ian Rush,89,ST,Icon,Wales,FUT 22 ICONS,Icons,82.5K,3,4,83,90,72,85,44,80,Lean,79kg,"180cm|5'11""",H\M,91,454,2204,
252,Ian Wright,89,ST,Icon,England,FUT 22 ICONS,Icons,121K,3,4,89,90,70,82,41,77,Average,73kg,"175cm|5'9""",M\M,74,449,2154,
253,Johan Cruyff,89,CF,Icon,Netherlands,FUT 22 ICONS,Icons,2.52M,5,5,92,87,85,92,40,70,Lean,66kg,"180cm|5'11""",H\L,1191,466,2235,
254,John Barnes,89,LW,Icon,England,FUT 22 ICONS,Icons,249K,4,4,90,87,85,91,45,85,Average,76kg,"182cm|6'0""",H\M,93,483,2278,
255,Riquelme,89,CAM,Icon,Argentina,FUT 22 ICONS,Icons,80K,5,4,68,83,91,92,32,67,Average,79kg,"183cm|6'0""",M\L,91,433,2151,
256,Laurent Blanc,89,CB,Icon,France,FUT 22 ICONS,Icons,299K,2,3,79,68,70,79,90,85,High & Average,82kg,"192cm|6'4""",M\H,410,471,2249,
257,Lev Yashin,89,GK,Icon,Russia,FUT 22 ICONS,Icons,238K,1,3,91,86,72,92,64,89,High & Average+,82kg,"189cm|6'2""",M\M,159,494,1269,
258,Marco van Basten,89,ST,Icon,Netherlands,FUT 22 ICONS,Icons,100K,3,4,83,91,72,86,35,76,High & Average+,77kg,"188cm|6'2""",M\M,405,443,2150,
259,Michael Ballack,89,CM,Icon,Germany,FUT 22 ICONS,Icons,275K,4,4,78,87,88,82,78,88,High & Average,85kg,"188cm|6'2""",M\H,381,501,2411,
260,Michael Laudrup,89,LW,Icon,Denmark,FUT 22 ICONS,Icons,77K,4,4,82,77,89,90,36,62,Average,78kg,"183cm|6'0""",M\M,33,436,2120,
261,Miroslav Klose,89,ST,Icon,Germany,FUT 22 ICONS,Icons,76K,3,4,83,87,75,81,42,78,Lean,81kg,"184cm|6'0""",H\M,135,446,2172,
262,Paul Scholes,89,CM,Icon,England,FUT 22 ICONS,Icons,78.5K,3,3,71,86,89,81,64,80,Short & Lean-,72kg,"171cm|5'7""",H\M,0,471,2329,
263,Pavel Nedvěd,89,LM,Icon,Czech Republic,FUT 22 ICONS,Icons,204K,4,5,88,86,88,88,52,80,Average,71kg,"177cm|5'10""",H\M,481,482,2312,
264,Philipp Lahm,89,CDM,Icon,Germany,FUT 22 ICONS,Icons,824K,3,3,82,70,88,85,90,70,Short & Lean-,66kg,"170cm|5'7""",H\H,718,485,2363,
265,Kaká,89,CAM,Icon,Brazil,FUT 22 ICONS,Icons,380K,5,4,85,82,87,90,43,70,Unique,79kg,"186cm|6'1""",H\M,452,457,2172,
266,Roberto Baggio,89,CF,Icon,Italy,FUT 22 ICONS,Icons,185K,5,4,82,83,90,90,41,61,Unique,74kg,"174cm|5'9""",M\L,303,447,2176,
267,Ronaldinho,89,CAM,Icon,Brazil,FUT 22 ICONS,Icons,1.04M,5,4,80,85,88,90,38,77,Ronaldinho,79kg,"180cm|5'11""",M\L,757,458,2217,
268,Ryan Giggs,89,LM,Icon,Wales,FUT 22 ICONS,Icons,78K,3,2,84,80,90,88,47,64,Lean,71kg,"179cm|5'10""",M\M,-112,453,2219,
269,Sócrates,89,CAM,Icon,Brazil,FUT 22 ICONS,Icons,240K,4,5,82,88,88,88,46,83,High & Average+,79kg,"192cm|6'4""",H\M,465,475,2295,
270,Sol Campbell,89,CB,Icon,England,FUT 22 ICONS,Icons,340K,2,3,80,45,60,54,90,90,High & Stocky,90kg,"188cm|6'2""",L\M,89,419,1891,
271,Steven Gerrard,89,CM,Icon,England,FUT 22 ICONS,Icons,250K,3,3,80,86,88,84,75,80,Average,80kg,"183cm|6'0""",H\H,456,493,2385,
272,Morientes,89,ST,Hero,Spain,HERO,LaLiga Santander,40K,4,4,84,90,77,83,45,86,No Data,No Data,"186cm|6'1""",H\M,2684,465,2242,
273,Abedi Pelé,89,CAM,Hero,Ghana,HERO,Ligue 1,286K,4,4,91,83,87,91,48,66,No Data,No Data,"174cm|5'9""",M\M,4027,466,2267,
274,David Ginola,89,LM,Hero,France,HERO,Ligue 1,1.04M,5,5,90,88,87,91,55,84,No Data,No Data,"186cm|6'1""",H\M,9063,495,2375,
275,Jürgen Kohler,89,CB,Hero,Germany,HERO,Bundesliga,41.25K,2,3,71,51,63,62,91,90,No Data,No Data,"186cm|6'1""",M\H,976,428,2033,
276,Robin van Persie,89,ST,Icon,Netherlands,FUT 22 ICONS,Icons,160K,4,4,83,92,85,88,44,75,No Data,No Data,"187cm|6'2""",M\L,421,467,2259,
277,Iker Casillas,89,GK,Icon,Spain,FUT 22 ICONS,Icons,175K,1,3,90,88,84,88,58,91,No Data,No Data,"185cm|6'1""",M\M,736,499,1292,
278,Heung Min Son,89,LM,Normal,Korea Republic,Spurs,Premier League,39.75K,4,5,88,87,82,86,43,69,Unique,78kg,"183cm|6'0""",H\H,4706,455,2178,
279,Sadio Mané,89,LW,Rare,Senegal,Liverpool,Premier League,41K,4,4,91,83,80,89,44,77,Unique,69kg,"175cm|5'9""",H\M,2729,464,2220,
280,Ederson,89,GK,Rare,Brazil,Manchester City,Premier League,40K,1,3,87,82,93,88,64,88,Unique,86kg,"188cm|6'2""",M\M,682,502,1215,
281,Casemiro,89,CDM,Rare,Brazil,Real Madrid,LaLiga Santander,40K,2,3,65,73,76,73,86,90,Unique,84kg,"185cm|6'1""",H\H,314,463,2236,
282,Thibaut Courtois,89,GK,Rare,Belgium,Real Madrid,LaLiga Santander,39.5K,1,3,84,89,74,88,46,86,Courtois,96kg,"199cm|6'6""",M\M,487,467,972,
283,Alisson,89,GK,Rare,Brazil,Liverpool,Premier League,39.5K,1,3,86,86,84,89,52,90,Unique,91kg,"191cm|6'3""",M\M,655,487,1023,
284,Joshua Kimmich,89,CDM,Rare,Germany,FC Bayern,Bundesliga,39.5K,3,4,70,73,86,84,83,79,Lean,75kg,"177cm|5'10""",H\M,896,475,2308,
285,Virgil van Dijk,89,CB,Rare,Netherlands,Liverpool,Premier League,39.25K,2,3,78,60,71,72,91,84,Unique,92kg,"193cm|6'4""",M\M,2568,456,2136,
286,Karim Benzema,89,CF,Rare,France,Real Madrid,LaLiga Santander,39.5K,4,4,76,86,81,87,39,77,Average,81kg,"185cm|6'1""",M\M,1420,446,2165,
287,Mohamed Salah,89,RW,Rare,Egypt,Liverpool,Premier League,50K,4,3,90,87,81,90,45,75,Salah,71kg,"175cm|5'9""",H\M,3283,468,2239,
288,Gianluigi Donnarumma,89,GK,Rare,Italy,Paris SG,Ligue 1,40K,1,3,91,83,79,90,52,85,Unique,90kg,"196cm|6'5""",M\M,1934,480,1017,
289,Sergio Ramos García,89,CB,OTW,Spain,Paris SG,Ligue 1,94.5K,3,3,72,71,77,75,89,86,Unique,82kg,"184cm|6'0""",H\M,893,470,2328,
290,Luis Suárez,89,ST,IF,Uruguay,Atlético de Madrid,LaLiga Santander,59K,3,4,73,91,84,85,48,85,Unique,83kg,"182cm|6'0""",H\M,502,466,2281,
291,Keylor Navas,89,GK,IF,Costa Rica,Paris SG,Ligue 1,55K,1,3,90,86,77,90,55,88,High & Average,80kg,"185cm|6'1""",M\M,725,486,1073,
292,Matthijs de Ligt,89,CB,Champions League,Netherlands,Piemonte Calcio,Serie A TIM,88.3K,2,3,80,62,68,75,87,90,Unique,89kg,"189cm|6'2""",M\H,3530,462,2138,
293,Marco Reus,89,CAM,Champions League,Germany,Dortmund,Bundesliga,205K,4,4,82,87,87,89,51,71,Unique,71kg,"180cm|5'11""",H\M,1804,467,2281,
294,Frenkie de Jong,89,CM,Champions League,Netherlands,FC Barcelona,LaLiga Santander,499K,4,3,85,72,87,90,81,81,Unique,74kg,"180cm|5'11""",H\M,2354,496,2351,
295,Ciro Immobile,89,ST,Europa League,Italy,SS Lazio,Serie A TIM,59.5K,3,4,88,89,73,83,41,79,Unique,85kg,"185cm|6'1""",H\M,534,453,2184,
296,Trent Alexander-Arnold,89,RB,Rulebreakers,England,Liverpool,Premier League,97K,3,4,90,70,83,84,83,76,Unique,69kg,"180cm|5'11""",H\M,3482,486,2318,
297,Marco Verratti,89,CM,Rulebreakers SBC,Italy,Paris SG,Ligue 1,124.35K,4,4,72,63,81,93,81,88,Unique,60kg,"165cm|5'5""",M\H,-915,478,2327,
298,Mats Hummels,89,CB,NUMBERSUP,Germany,Dortmund,Bundesliga,44.75K,3,3,61,61,92,75,91,79,High & Average,96kg,"191cm|6'3""",H\H,-2789,459,2227,
299,João Félix Sequeira,89,CF,NUMBERSUP,Portugal,Atlético de Madrid,LaLiga Santander,678K,5,4,95,85,82,91,44,74,Unique,72kg,"181cm|5'11""",M\M,3163,471,2255,
300,Toni Kroos,89,CM,IF,Germany,Real Madrid,LaLiga Santander,59.5K,3,5,55,82,92,82,72,70,Average,76kg,"183cm|6'0""",M\M,484,453,2219,
301,Rúben Dias,89,CB,Signature Signings,Portugal,Manchester City,Premier League,240K,2,4,76,40,70,72,90,90,High & Average,82kg,"187cm|6'2""",M\H,1368,438,2045,
302,João Cancelo,89,LB,TOTGS,Portugal,Manchester City,Premier League,204K,4,4,88,75,87,88,85,77,Unique,74kg,"182cm|6'0""",H\M,1609,500,2377,
303,Marquinhos,89,CB,TOTGS,Brazil,Paris SG,Ligue 1,379K,3,3,83,57,78,77,91,84,Average,75kg,"183cm|6'0""",M\H,622,470,2197,
304,Trent Alexander-Arnold,89,RB,TOTGS,England,Liverpool,Premier League,67.5K,3,4,84,70,90,82,85,74,Unique,69kg,"180cm|5'11""",H\M,158,485,2330,
305,Trent Alexander-Arnold,89,RB,PL POTM,England,Liverpool,Premier League,0,3,4,83,70,90,82,86,74,Unique,69kg,"180cm|5'11""",H\M,-4765,485,2333,
306,Gabriel Jesus,89,ST,Versus Fire,Brazil,Manchester City,Premier League,865K,5,3,93,87,81,91,45,81,Unique,73kg,"175cm|5'9""",H\M,1117,478,2295,
307,Gabriel Jesus,89,ST,Versus Ice,Brazil,Manchester City,Premier League,432K,4,4,89,91,81,91,45,81,Unique,73kg,"175cm|5'9""",H\M,1540,478,2310,
308,Raheem Sterling,89,RW,IF,England,Manchester City,Premier League,92.5K,4,3,92,83,81,88,46,68,Unique,69kg,"170cm|5'7""",H\M,883,458,2167,
309,Kingsley Coman,89,ST,Winter Wildcards,France,FC Bayern,Bundesliga,623K,4,4,96,85,82,91,33,69,Unique,76kg,"180cm|5'11""",H\M,1716,456,2190,
